rating_numerator,timestamp
10,2015-11-24 01:11:27
10,2015-11-24 00:54:05
9,2015-11-23 23:23:31
11,2015-11-23 21:24:36
11,2015-11-23 20:42:48
11,2015-11-23 19:24:02
11,2015-11-23 18:02:38
10,2015-11-23 16:18:59
7,2015-11-23 15:35:39
10,2015-11-23 13:13:28
11,2015-11-23 04:59:42
11,2015-11-23 04:21:26
3,2015-11-23 04:13:37
10,2015-11-23 04:03:57
10,2015-11-23 03:46:18
10,2015-11-23 03:33:22
5,2015-11-23 03:25:17
9,2015-11-23 03:09:00
10,2015-11-23 03:02:14
10,2015-11-23 02:52:48
10,2015-11-23 02:41:01
7,2015-11-23 02:19:29
11,2015-11-22 23:12:44
10,2015-11-22 21:41:02
10,2015-11-22 21:31:28
8,2015-11-22 21:13:35
12,2015-11-22 20:37:34
10,2015-11-22 19:13:05
8,2015-11-22 18:31:19
9,2015-11-22 17:40:27
11,2015-11-22 17:23:57
4,2015-11-22 16:31:42
9,2015-11-22 05:17:54
10,2015-11-22 04:56:43
11,2015-11-22 04:33:59
10,2015-11-22 03:46:11
10,2015-11-22 03:24:58
13,2015-11-22 02:34:57
8,2015-11-22 02:03:45
10,2015-11-22 01:20:44
10,2015-11-22 00:34:50
10,2015-11-22 00:15:33
8,2015-11-21 23:10:52
12,2015-11-21 22:14:07
7,2015-11-21 20:59:20
9,2015-11-21 19:50:53
2,2015-11-21 19:02:04
6,2015-11-21 17:05:31
3,2015-11-21 05:26:27
9,2015-11-21 04:37:59
10,2015-11-21 04:00:28
5,2015-11-21 03:44:27
9,2015-11-21 03:08:47
11,2015-11-21 02:07:05
10,2015-11-21 01:59:37
2,2015-11-21 01:34:35
10,2015-11-21 01:15:07
10,2015-11-21 00:46:50
9,2015-11-21 00:25:26
12,2015-11-20 22:30:44
10,2015-11-20 20:47:20
12,2015-11-20 20:25:43
8,2015-11-20 19:55:30
9,2015-11-20 19:12:01
8,2015-11-20 18:35:10
9,2015-11-20 18:09:16
11,2015-11-20 15:36:22
7,2015-11-20 15:20:54
1,2015-11-20 03:44:31
9,2015-11-20 03:35:20
10,2015-11-20 03:25:43
9,2015-11-20 03:04:08
8,2015-11-20 02:47:56
10,2015-11-20 02:32:25
12,2015-11-20 02:08:22
8,2015-11-20 01:39:42
12,2015-11-20 01:06:48
11,2015-11-20 00:40:05
9,2015-11-20 00:12:54
7,2015-11-19 23:53:52
11,2015-11-19 22:32:36
7,2015-11-19 21:32:34
11,2015-11-19 21:22:56
6,2015-11-19 20:44:47
10,2015-11-19 20:20:22
12,2015-11-19 20:14:03
7,2015-11-19 18:13:27
8,2015-11-19 17:26:08
10,2015-11-19 15:49:57
9,2015-11-19 05:24:37
11,2015-11-19 04:39:35
12,2015-11-19 04:05:59
10,2015-11-19 03:52:34
10,2015-11-19 03:29:07
8,2015-11-19 03:10:02
4,2015-11-19 03:02:47
9,2015-11-19 02:58:01
10,2015-11-19 02:43:18
10,2015-11-19 02:20:46
11,2015-11-19 01:59:39
12,2015-11-19 01:27:25
10,2015-11-19 00:32:12
10,2015-11-18 23:18:48
7,2015-11-18 21:23:57
10,2015-11-18 20:15:26
8,2015-11-18 19:43:11
10,2015-11-18 19:29:52
12,2015-11-18 18:17:59
9,2015-11-18 16:12:51
10,2015-11-18 15:07:24
11,2015-11-18 14:18:59
3,2015-11-18 04:35:11
10,2015-11-18 04:27:09
12,2015-11-18 03:54:28
9,2015-11-18 03:18:55
8,2015-11-18 02:25:23
2,2015-11-18 01:12:41
10,2015-11-18 00:55:42
5,2015-11-18 00:36:17
10,2015-11-17 22:06:57
8,2015-11-17 19:35:19
8,2015-11-17 18:56:35
4,2015-11-17 16:09:56
9,2015-11-17 15:51:26
10,2015-11-17 03:16:00
9,2015-11-17 02:46:43
7,2015-11-17 02:06:42
10,2015-11-17 02:00:15
6,2015-11-17 01:40:41
7,2015-11-17 01:30:57
12,2015-11-17 01:02:40
10,2015-11-17 00:53:15
2,2015-11-17 00:24:19
7,2015-11-17 00:06:54
9,2015-11-16 23:23:41
11,2015-11-16 21:54:18
6,2015-11-16 21:10:36
8,2015-11-16 20:32:58
10,2015-11-16 20:01:42
9,2015-11-16 19:31:45
3,2015-11-16 16:37:02
1,2015-11-16 16:11:11
11,2015-11-16 15:14:19
10,2015-11-16 14:57:41
1,2015-11-16 04:02:55
11,2015-11-16 03:55:04
8,2015-11-16 03:44:34
9,2015-11-16 03:22:39
6,2015-11-16 02:38:37
10,2015-11-16 01:59:36
9,2015-11-16 01:52:02
10,2015-11-16 01:22:45
8,2015-11-16 01:01:59
9,2015-11-16 00:55:59
10,2015-11-16 00:49:46
2,2015-11-16 00:35:11
10,2015-11-16 00:30:50
5,2015-11-16 00:24:50
6,2015-11-16 00:04:52
9,2015-11-15 23:21:54
7,2015-11-15 23:05:30
8,2015-11-15 22:32:08
